customer_id,customer_name,region,segment,signup_date
2429,Customer_2429,North,Home Office,2023-12-12
2430,Customer_2430,East,Home Office,2023-04-17
2431,Customer_2431,West,Consumer,2023-07-30
2432,Customer_2432,West,Consumer,2023-10-31
2433,Customer_2433,South,Home Office,2020-09-04
2434,Customer_2434,East,Corporate,2023-03-07
2435,Customer_2435,South,Home Office,2023-04-11
2436,Customer_2436,West,Home Office,2021-03-25
2437,Customer_2437,South,Corporate,2020-02-06
2438,Customer_2438,East,Corporate,2020-08-12
2439,Customer_2439,East,Consumer,2022-11-23
2440,Customer_2440,East,Consumer,2022-11-20
2441,Customer_2441,North,Home Office,2020-08-02
2442,Customer_2442,South,Corporate,2023-07-13
2443,Customer_2443,West,Consumer,2022-12-25
2444,Customer_2444,West,Home Office,2022-08-16
2445,Customer_2445,West,Corporate,2024-02-04
2446,Customer_2446,North,Home Office,2021-09-17
2447,Customer_2447,North,Consumer,2022-08-07
2448,Customer_2448,East,Consumer,2021-09-20
2449,Customer_2449,West,Corporate,2023-08-14
2450,Customer_2450,North,Home Office,2021-09-17
2451,Customer_2451,East,Corporate,2023-10-25
2452,Customer_2452,West,Consumer,2023-05-26
2453,Customer_2453,South,Consumer,2020-03-15
2454,Customer_2454,East,Home Office,2023-10-07
2455,Customer_2455,North,Home Office,2021-09-23
2456,Customer_2456,North,Home Office,2020-06-04
2457,Customer_2457,East,Corporate,2020-12-03
2458,Customer_2458,East,Home Office,2021-06-13
2459,Customer_2459,North,Home Office,2023-02-05
2460,Customer_2460,South,Consumer,2021-10-30
2461,Customer_2461,West,Consumer,2021-03-14
2462,Customer_2462,South,Home Office,2023-11-06
2463,Customer_2463,East,Home Office,2021-12-22
2464,Customer_2464,South,Consumer,2022-03-15
2465,Customer_2465,North,Home Office,2021-04-14
2466,Customer_2466,East,Corporate,2020-12-10
2467,Customer_2467,West,Corporate,2020-01-01
2468,Customer_2468,North,Corporate,2020-01-14
2469,Customer_2469,North,Home Office,2023-07-31
2470,Customer_2470,West,Consumer,2021-01-19
2471,Customer_2471,West,Home Office,2021-08-09
2472,Customer_2472,South,Home Office,2020-03-20
2473,Customer_2473,East,Consumer,2021-10-01
2474,Customer_2474,West,Consumer,2023-06-05
2475,Customer_2475,West,Consumer,2023-03-24
2476,Customer_2476,East,Corporate,2022-02-04
2477,Customer_2477,West,Home Office,2023-03-03
2478,Customer_2478,West,Consumer,2024-01-19
2479,Customer_2479,South,Home Office,2020-12-17
2480,Customer_2480,North,Corporate,2022-09-20
2481,Customer_2481,North,Corporate,2020-11-13
2482,Customer_2482,North,Consumer,2020-07-30
2483,Customer_2483,North,Consumer,2022-06-03
2484,Customer_2484,West,Home Office,2020-04-21
2485,Customer_2485,East,Consumer,2020-04-10
2486,Customer_2486,East,Home Office,2021-10-27
2487,Customer_2487,South,Consumer,2020-02-15
2488,Customer_2488,South,Home Office,2020-06-28
2489,Customer_2489,West,Home Office,2023-01-10
2490,Customer_2490,East,Home Office,2023-06-22
2491,Customer_2491,East,Home Office,2020-06-12
2492,Customer_2492,North,Corporate,2020-03-31
2493,Customer_2493,West,Home Office,2022-05-09
2494,Customer_2494,West,Consumer,2022-04-16
2495,Customer_2495,North,Corporate,2020-01-12
2496,Customer_2496,West,Corporate,2022-06-17
2497,Customer_2497,West,Home Office,2021-08-27
2498,Customer_2498,South,Corporate,2022-12-30
2499,Customer_2499,East,Home Office,2022-09-18
2500,Customer_2500,West,Consumer,2021-06-03
2501,Customer_2501,South,Home Office,2020-01-25
2502,Customer_2502,East,Corporate,2021-09-10
2503,Customer_2503,North,Consumer,2021-06-19
2504,Customer_2504,South,Home Office,2022-07-20
2505,Customer_2505,South,Consumer,2024-01-30
2506,Customer_2506,East,Consumer,2021-12-28
2507,Customer_2507,North,Corporate,2023-07-18
2508,Customer_2508,South,Consumer,2022-03-16
2509,Customer_2509,West,Corporate,2020-12-09
2510,Customer_2510,West,Consumer,2020-06-11
2511,Customer_2511,West,Home Office,2021-01-29
2512,Customer_2512,North,Consumer,2020-05-25
2513,Customer_2513,South,Home Office,2020-02-02
2514,Customer_2514,West,Home Office,2023-07-12
2515,Customer_2515,North,Consumer,2022-11-26
2516,Customer_2516,West,Home Office,2023-06-22
2517,Customer_2517,East,Consumer,2020-11-01
2518,Customer_2518,South,Consumer,2021-11-27
2519,Customer_2519,South,Home Office,2023-09-17
2520,Customer_2520,North,Home Office,2021-04-01
2521,Customer_2521,North,Corporate,2023-02-10
2522,Customer_2522,South,Home Office,2021-11-20
2523,Customer_2523,West,Corporate,2021-02-11
2524,Customer_2524,West,Home Office,2022-06-02
2525,Customer_2525,East,Consumer,2022-12-09
2526,Customer_2526,West,Home Office,2022-06-23
2527,Customer_2527,North,Consumer,2022-08-19
2528,Customer_2528,North,Consumer,2021-10-01
2529,Customer_2529,West,Consumer,2022-12-24
2530,Customer_2530,North,Corporate,2022-01-30
2531,Customer_2531,South,Home Office,2020-04-29
2532,Customer_2532,South,Consumer,2022-02-08
2533,Customer_2533,West,Consumer,2021-05-04
2534,Customer_2534,South,Corporate,2021-02-05
2535,Customer_2535,South,Home Office,2024-01-20
2536,Customer_2536,East,Home Office,2023-03-07
2537,Customer_2537,East,Corporate,2020-08-09
2538,Customer_2538,South,Corporate,2020-12-24
2539,Customer_2539,West,Home Office,2024-01-07
2540,Customer_2540,East,Corporate,2022-11-05
2541,Customer_2541,North,Home Office,2021-12-29
2542,Customer_2542,North,Home Office,2023-04-10
2543,Customer_2543,North,Consumer,2020-12-11
2544,Customer_2544,West,Consumer,2023-03-15
2545,Customer_2545,South,Home Office,2021-04-16
2546,Customer_2546,North,Home Office,2023-11-10
2547,Customer_2547,West,Home Office,2023-01-20
2548,Customer_2548,East,Home Office,2021-06-05
2549,Customer_2549,South,Home Office,2023-04-29
2550,Customer_2550,East,Home Office,2021-05-29
2551,Customer_2551,West,Corporate,2024-01-11
2552,Customer_2552,North,Home Office,2022-08-23
2553,Customer_2553,North,Corporate,2020-04-28
2554,Customer_2554,West,Corporate,2022-04-16
2555,Customer_2555,North,Home Office,2020-06-29
2556,Customer_2556,South,Home Office,2020-11-27
2557,Customer_2557,West,Corporate,2021-01-25
2558,Customer_2558,East,Corporate,2020-01-09
2559,Customer_2559,West,Home Office,2023-05-27
2560,Customer_2560,South,Home Office,2020-03-01
2561,Customer_2561,South,Corporate,2021-05-06
2562,Customer_2562,West,Corporate,2022-05-19
2563,Customer_2563,West,Corporate,2021-02-26
2564,Customer_2564,North,Consumer,2022-12-18
2565,Customer_2565,South,Corporate,2022-11-15
2566,Customer_2566,West,Consumer,2020-01-25
2567,Customer_2567,West,Home Office,2020-10-18
2568,Customer_2568,South,Home Office,2020-10-28
2569,Customer_2569,West,Corporate,2021-02-23
2570,Customer_2570,North,Home Office,2023-01-27
2571,Customer_2571,South,Home Office,2021-12-12
2572,Customer_2572,North,Home Office,2022-06-05
2573,Customer_2573,North,Home Office,2021-01-23
2574,Customer_2574,North,Consumer,2022-03-18
2575,Customer_2575,North,Consumer,2023-06-07
2576,Customer_2576,South,Corporate,2020-05-24
2577,Customer_2577,North,Corporate,2021-01-16
2578,Customer_2578,North,Corporate,2020-06-21
2579,Customer_2579,West,Home Office,2023-07-26
2580,Customer_2580,South,Home Office,2020-10-26
2581,Customer_2581,South,Consumer,2021-11-02
2582,Customer_2582,East,Consumer,2023-06-25
2583,Customer_2583,South,Corporate,2023-03-02
2584,Customer_2584,South,Consumer,2022-02-10
2585,Customer_2585,East,Consumer,2021-01-15
2586,Customer_2586,South,Consumer,2020-10-01
2587,Customer_2587,South,Consumer,2023-04-23
2588,Customer_2588,South,Consumer,2022-10-05
2589,Customer_2589,South,Corporate,2024-02-05
2590,Customer_2590,East,Corporate,2022-03-16
2591,Customer_2591,South,Consumer,2022-08-09
2592,Customer_2592,South,Corporate,2023-03-12
2593,Customer_2593,East,Home Office,2021-03-21
2594,Customer_2594,West,Consumer,2022-04-01
2595,Customer_2595,North,Home Office,2024-01-24
2596,Customer_2596,West,Corporate,2021-03-12
2597,Customer_2597,East,Corporate,2021-12-12
2598,Customer_2598,North,Home Office,2021-11-02
2599,Customer_2599,East,Corporate,2020-09-07
2600,Customer_2600,East,Consumer,2020-11-14
2601,Customer_2601,South,Home Office,2020-03-20
2602,Customer_2602,North,Consumer,2023-07-23
2603,Customer_2603,South,Home Office,2023-07-20
2604,Customer_2604,North,Corporate,2021-11-30
2605,Customer_2605,East,Home Office,2021-08-17
2606,Customer_2606,East,Home Office,2020-04-20
2607,Customer_2607,West,Consumer,2021-03-15
2608,Customer_2608,North,Corporate,2022-12-09
2609,Customer_2609,South,Consumer,2024-01-31
2610,Customer_2610,West,Corporate,2023-03-29
2611,Customer_2611,West,Consumer,2021-02-06
2612,Customer_2612,West,Home Office,2022-09-13
2613,Customer_2613,South,Consumer,2024-01-11
2614,Customer_2614,West,Corporate,2023-10-06
2615,Customer_2615,South,Corporate,2022-02-20
2616,Customer_2616,West,Home Office,2022-08-11
2617,Customer_2617,South,Corporate,2022-12-31
2618,Customer_2618,East,Consumer,2022-11-07
2619,Customer_2619,East,Home Office,2020-06-08
2620,Customer_2620,East,Corporate,2021-04-17
2621,Customer_2621,East,Corporate,2023-06-25
2622,Customer_2622,East,Consumer,2023-01-17
2623,Customer_2623,West,Consumer,2021-01-02
2624,Customer_2624,West,Home Office,2020-04-09
2625,Customer_2625,West,Corporate,2023-12-12
2626,Customer_2626,South,Consumer,2022-10-25
2627,Customer_2627,South,Home Office,2021-10-26
2628,Customer_2628,South,Corporate,2020-03-06
2629,Customer_2629,South,Corporate,2021-10-11
2630,Customer_2630,East,Home Office,2023-09-10
2631,Customer_2631,East,Home Office,2021-02-11
2632,Customer_2632,East,Consumer,2021-11-28
2633,Customer_2633,North,Corporate,2021-07-17
2634,Customer_2634,West,Corporate,2023-04-29
2635,Customer_2635,South,Corporate,2021-01-06
2636,Customer_2636,South,Home Office,2022-07-03
2637,Customer_2637,East,Consumer,2021-08-05
2638,Customer_2638,South,Corporate,2022-10-29
2639,Customer_2639,South,Home Office,2022-09-04
2640,Customer_2640,West,Corporate,2021-01-30
2641,Customer_2641,East,Consumer,2023-10-24
2642,Customer_2642,West,Corporate,2020-05-03
2643,Customer_2643,North,Consumer,2022-08-03
2644,Customer_2644,North,Consumer,2023-02-21
2645,Customer_2645,North,Corporate,2020-08-07
2646,Customer_2646,East,Corporate,2022-11-19
2647,Customer_2647,South,Consumer,2021-05-15
2648,Customer_2648,East,Home Office,2021-03-27
2649,Customer_2649,East,Consumer,2020-07-24
2650,Customer_2650,South,Corporate,2020-07-09
2651,Customer_2651,West,Corporate,2021-02-06
2652,Customer_2652,North,Home Office,2022-08-19
2653,Customer_2653,West,Consumer,2023-11-27
2654,Customer_2654,North,Consumer,2021-11-09
2655,Customer_2655,East,Consumer,2023-09-15
2656,Customer_2656,North,Corporate,2021-01-26
2657,Customer_2657,East,Consumer,2020-03-06
2658,Customer_2658,West,Home Office,2022-06-27
2659,Customer_2659,East,Corporate,2020-05-03
2660,Customer_2660,West,Corporate,2020-08-17
2661,Customer_2661,South,Consumer,2023-08-26
2662,Customer_2662,South,Home Office,2023-10-16
2663,Customer_2663,South,Corporate,2021-02-15
2664,Customer_2664,East,Corporate,2024-01-08
2665,Customer_2665,South,Consumer,2023-06-08
2666,Customer_2666,North,Consumer,2020-06-07
2667,Customer_2667,West,Home Office,2023-07-11
2668,Customer_2668,West,Consumer,2022-05-23
2669,Customer_2669,North,Home Office,2020-06-01
2670,Customer_2670,East,Corporate,2020-11-18
2671,Customer_2671,East,Home Office,2022-12-27
2672,Customer_2672,West,Home Office,2021-07-09
2673,Customer_2673,South,Home Office,2021-01-07
2674,Customer_2674,East,Corporate,2022-05-24
2675,Customer_2675,East,Consumer,2023-05-13
2676,Customer_2676,North,Corporate,2021-08-15
2677,Customer_2677,North,Consumer,2024-01-25
2678,Customer_2678,South,Home Office,2020-12-17
2679,Customer_2679,East,Home Office,2023-09-29
2680,Customer_2680,East,Home Office,2020-12-23
2681,Customer_2681,North,Home Office,2021-08-15
2682,Customer_2682,East,Home Office,2024-01-18
2683,Customer_2683,West,Consumer,2021-02-03
2684,Customer_2684,North,Consumer,2023-09-06
2685,Customer_2685,South,Home Office,2020-05-07
2686,Customer_2686,North,Corporate,2022-09-13
2687,Customer_2687,East,Corporate,2022-02-12
2688,Customer_2688,South,Home Office,2021-03-10
2689,Customer_2689,North,Consumer,2020-02-26
2690,Customer_2690,West,Corporate,2023-07-18
2691,Customer_2691,West,Corporate,2023-01-05
2692,Customer_2692,North,Corporate,2022-04-07
2693,Customer_2693,West,Home Office,2022-11-28
2694,Customer_2694,West,Corporate,2020-12-12
2695,Customer_2695,West,Corporate,2020-02-17
2696,Customer_2696,South,Corporate,2020-06-16
2697,Customer_2697,West,Corporate,2023-03-26
2698,Customer_2698,West,Consumer,2023-10-30
2699,Customer_2699,West,Home Office,2022-01-30
2700,Customer_2700,South,Home Office,2021-09-01
2701,Customer_2701,North,Consumer,2023-11-08
2702,Customer_2702,East,Consumer,2020-01-07
2703,Customer_2703,West,Home Office,2023-07-28
2704,Customer_2704,North,Corporate,2022-07-06
2705,Customer_2705,West,Corporate,2022-10-09
2706,Customer_2706,South,Home Office,2021-06-25
2707,Customer_2707,North,Corporate,2022-05-03
2708,Customer_2708,South,Consumer,2024-01-02
2709,Customer_2709,West,Corporate,2023-04-11
2710,Customer_2710,West,Corporate,2023-08-06
2711,Customer_2711,South,Corporate,2022-10-08
2712,Customer_2712,East,Home Office,2023-11-18
2713,Customer_2713,South,Consumer,2021-03-17
2714,Customer_2714,West,Corporate,2021-10-21
2715,Customer_2715,South,Home Office,2020-06-08
2716,Customer_2716,East,Corporate,2023-06-10
2717,Customer_2717,South,Consumer,2020-07-11
2718,Customer_2718,East,Corporate,2020-11-16
2719,Customer_2719,East,Consumer,2021-11-17
2720,Customer_2720,South,Corporate,2022-08-06
2721,Customer_2721,South,Consumer,2020-05-19
2722,Customer_2722,North,Corporate,2022-08-22
2723,Customer_2723,West,Consumer,2021-10-01
2724,Customer_2724,East,Corporate,2021-05-12
2725,Customer_2725,North,Corporate,2022-10-12
2726,Customer_2726,South,Home Office,2020-09-28
2727,Customer_2727,West,Home Office,2022-03-02
2728,Customer_2728,North,Consumer,2024-02-06
2729,Customer_2729,East,Corporate,2023-08-29
2730,Customer_2730,North,Consumer,2023-07-12
2731,Customer_2731,East,Home Office,2021-06-14
2732,Customer_2732,South,Consumer,2023-10-07
2733,Customer_2733,West,Consumer,2021-06-13
2734,Customer_2734,West,Home Office,2023-08-11
2735,Customer_2735,West,Corporate,2022-06-20
2736,Customer_2736,South,Consumer,2022-10-15
2737,Customer_2737,East,Home Office,2020-05-02
2738,Customer_2738,South,Corporate,2021-08-02
2739,Customer_2739,West,Home Office,2022-08-30
2740,Customer_2740,South,Consumer,2020-09-22
2741,Customer_2741,South,Corporate,2021-08-11
2742,Customer_2742,South,Corporate,2023-07-18
2743,Customer_2743,East,Home Office,2020-10-03
2744,Customer_2744,North,Home Office,2020-02-01
2745,Customer_2745,North,Home Office,2022-01-28
2746,Customer_2746,South,Corporate,2020-02-22
2747,Customer_2747,North,Corporate,2022-11-27
2748,Customer_2748,North,Consumer,2021-12-26
2749,Customer_2749,South,Corporate,2021-12-09
2750,Customer_2750,South,Consumer,2021-09-28
2751,Customer_2751,West,Home Office,2022-06-24
2752,Customer_2752,North,Home Office,2020-09-09
2753,Customer_2753,East,Corporate,2020-02-16
2754,Customer_2754,South,Home Office,2023-08-29
2755,Customer_2755,West,Home Office,2023-04-26
2756,Customer_2756,East,Corporate,2023-05-15
2757,Customer_2757,North,Consumer,2021-04-04
2758,Customer_2758,West,Corporate,2021-12-01
2759,Customer_2759,South,Consumer,2023-06-26
2760,Customer_2760,East,Corporate,2022-03-03
2761,Customer_2761,South,Corporate,2021-06-16
2762,Customer_2762,North,Home Office,2021-07-03
2763,Customer_2763,East,Corporate,2023-07-09
2764,Customer_2764,North,Corporate,2020-05-31
2765,Customer_2765,North,Consumer,2020-08-22
2766,Customer_2766,West,Home Office,2022-09-10
2767,Customer_2767,South,Consumer,2020-12-07
2768,Customer_2768,East,Consumer,2023-08-15
2769,Customer_2769,North,Home Office,2020-10-27
2770,Customer_2770,North,Home Office,2023-01-04
2771,Customer_2771,East,Home Office,2021-08-27
2772,Customer_2772,North,Corporate,2022-07-27
2773,Customer_2773,West,Home Office,2020-05-10
2774,Customer_2774,West,Home Office,2023-01-15
2775,Customer_2775,West,Home Office,2021-09-03
2776,Customer_2776,West,Consumer,2022-08-21
2777,Customer_2777,North,Consumer,2022-09-18
2778,Customer_2778,East,Corporate,2023-07-30
2779,Customer_2779,East,Consumer,2021-12-22
2780,Customer_2780,East,Corporate,2020-07-25
2781,Customer_2781,East,Consumer,2021-01-03
2782,Customer_2782,South,Home Office,2022-08-23
2783,Customer_2783,East,Consumer,2020-10-13
2784,Customer_2784,South,Corporate,2022-04-22
2785,Customer_2785,South,Consumer,2022-01-03
2786,Customer_2786,West,Home Office,2023-06-23
2787,Customer_2787,South,Corporate,2021-05-05
2788,Customer_2788,North,Home Office,2023-06-20
2789,Customer_2789,South,Home Office,2024-02-04
2790,Customer_2790,West,Corporate,2021-06-08
2791,Customer_2791,South,Home Office,2023-07-11
2792,Customer_2792,North,Home Office,2020-11-23
2793,Customer_2793,North,Consumer,2021-05-31
2794,Customer_2794,North,Home Office,2021-12-14
2795,Customer_2795,West,Home Office,2021-04-19
2796,Customer_2796,West,Home Office,2020-11-15
2797,Customer_2797,East,Home Office,2021-10-23
2798,Customer_2798,West,Corporate,2024-01-06
2799,Customer_2799,North,Consumer,2021-01-01
2800,Customer_2800,North,Home Office,2020-08-08
2801,Customer_2801,West,Home Office,2023-10-01
2802,Customer_2802,South,Corporate,2023-06-13
2803,Customer_2803,West,Home Office,2021-11-14
2804,Customer_2804,West,Corporate,2020-03-23
2805,Customer_2805,North,Consumer,2023-04-13
2806,Customer_2806,East,Consumer,2022-10-09
2807,Customer_2807,North,Home Office,2023-03-08
2808,Customer_2808,East,Home Office,2021-12-31
2809,Customer_2809,North,Home Office,2022-02-18
2810,Customer_2810,West,Corporate,2024-01-07
2811,Customer_2811,North,Home Office,2020-02-15
2812,Customer_2812,North,Home Office,2020-06-14
2813,Customer_2813,North,Consumer,2022-01-29
2814,Customer_2814,West,Home Office,2021-10-07
2815,Customer_2815,West,Consumer,2023-10-10
2816,Customer_2816,West,Home Office,2023-11-18
2817,Customer_2817,West,Consumer,2023-06-28
2818,Customer_2818,East,Home Office,2020-10-02
2819,Customer_2819,East,Consumer,2020-12-16
2820,Customer_2820,South,Corporate,2023-02-26
2821,Customer_2821,West,Consumer,2022-03-02
2822,Customer_2822,East,Consumer,2023-08-02
2823,Customer_2823,North,Consumer,2020-02-06
2824,Customer_2824,West,Home Office,2021-08-21
2825,Customer_2825,South,Home Office,2023-08-02
2826,Customer_2826,South,Home Office,2024-01-22
2827,Customer_2827,South,Corporate,2022-06-07
2828,Customer_2828,North,Corporate,2022-04-15
2829,Customer_2829,East,Consumer,2021-04-24
2830,Customer_2830,North,Corporate,2021-10-08
2831,Customer_2831,West,Consumer,2020-11-21
2832,Customer_2832,South,Consumer,2023-04-10
2833,Customer_2833,North,Consumer,2023-03-27
2834,Customer_2834,North,Corporate,2021-08-26
2835,Customer_2835,East,Home Office,2022-08-13
2836,Customer_2836,East,Corporate,2023-05-09
2837,Customer_2837,South,Consumer,2021-10-03
2838,Customer_2838,North,Consumer,2020-02-19
2839,Customer_2839,North,Corporate,2021-02-20
2840,Customer_2840,East,Consumer,2023-05-25
2841,Customer_2841,North,Consumer,2020-06-24
2842,Customer_2842,North,Corporate,2020-05-15
2843,Customer_2843,North,Corporate,2021-03-31
2844,Customer_2844,East,Corporate,2023-08-25
2845,Customer_2845,South,Consumer,2022-05-30
2846,Customer_2846,West,Consumer,2021-01-08
2847,Customer_2847,South,Home Office,2020-02-01
2848,Customer_2848,West,Home Office,2022-05-24
2849,Customer_2849,North,Corporate,2020-12-21
2850,Customer_2850,South,Home Office,2024-01-20
2851,Customer_2851,West,Consumer,2023-01-18
2852,Customer_2852,East,Home Office,2023-12-27
2853,Customer_2853,East,Consumer,2022-05-17
2854,Customer_2854,South,Corporate,2020-06-30
2855,Customer_2855,South,Corporate,2021-08-04
2856,Customer_2856,North,Consumer,2023-10-26
2857,Customer_2857,South,Home Office,2021-12-30
2858,Customer_2858,North,Corporate,2021-03-25
2859,Customer_2859,North,Corporate,2022-10-08
2860,Customer_2860,East,Home Office,2021-12-30
2861,Customer_2861,East,Home Office,2021-10-05
2862,Customer_2862,West,Consumer,2020-10-13
2863,Customer_2863,East,Home Office,2021-02-28
2864,Customer_2864,East,Home Office,2022-08-28
2865,Customer_2865,South,Home Office,2023-07-12
2866,Customer_2866,East,Consumer,2022-11-02
2867,Customer_2867,West,Consumer,2021-11-24
2868,Customer_2868,South,Corporate,2021-11-27
2869,Customer_2869,West,Consumer,2022-06-19
2870,Customer_2870,East,Corporate,2021-07-14
2871,Customer_2871,West,Home Office,2020-08-08
2872,Customer_2872,South,Corporate,2022-05-25
2873,Customer_2873,North,Corporate,2021-10-16
2874,Customer_2874,West,Home Office,2022-02-20
2875,Customer_2875,West,Corporate,2021-08-18
2876,Customer_2876,South,Consumer,2022-08-05
2877,Customer_2877,South,Consumer,2022-11-07
2878,Customer_2878,West,Consumer,2020-09-03
2879,Customer_2879,East,Consumer,2023-03-03
2880,Customer_2880,West,Corporate,2023-06-27
2881,Customer_2881,South,Corporate,2021-05-11
2882,Customer_2882,North,Home Office,2021-08-14
2883,Customer_2883,North,Corporate,2021-09-13
2884,Customer_2884,East,Corporate,2020-08-18
2885,Customer_2885,West,Corporate,2021-06-06
2886,Customer_2886,North,Home Office,2022-03-09
2887,Customer_2887,West,Consumer,2020-06-27
2888,Customer_2888,South,Corporate,2023-02-17
2889,Customer_2889,North,Home Office,2021-09-21
2890,Customer_2890,East,Home Office,2021-11-04
2891,Customer_2891,South,Home Office,2022-08-13
2892,Customer_2892,East,Consumer,2024-01-16
2893,Customer_2893,South,Corporate,2020-04-27
2894,Customer_2894,North,Home Office,2021-07-04
2895,Customer_2895,East,Consumer,2021-01-13
2896,Customer_2896,East,Home Office,2022-12-13
2897,Customer_2897,South,Home Office,2023-12-04
2898,Customer_2898,East,Home Office,2023-03-07
2899,Customer_2899,South,Home Office,2022-06-13
2900,Customer_2900,South,Home Office,2022-08-16
2901,Customer_2901,South,Consumer,2023-12-10
2902,Customer_2902,South,Corporate,2022-08-10
2903,Customer_2903,North,Corporate,2022-04-14
2904,Customer_2904,South,Corporate,2020-12-02
2905,Customer_2905,West,Corporate,2021-06-27
2906,Customer_2906,East,Consumer,2022-12-25
2907,Customer_2907,West,Consumer,2023-06-18
2908,Customer_2908,North,Consumer,2023-02-24
2909,Customer_2909,West,Home Office,2020-07-16
2910,Customer_2910,East,Home Office,2021-05-30
2911,Customer_2911,West,Home Office,2023-11-09
2912,Customer_2912,North,Corporate,2022-10-21
2913,Customer_2913,South,Home Office,2020-07-04
2914,Customer_2914,West,Corporate,2023-07-11
2915,Customer_2915,North,Home Office,2023-08-28
2916,Customer_2916,North,Corporate,2021-09-19
2917,Customer_2917,East,Home Office,2021-11-30
2918,Customer_2918,East,Home Office,2021-12-04
2919,Customer_2919,West,Consumer,2023-11-06
2920,Customer_2920,South,Home Office,2022-07-05
2921,Customer_2921,North,Home Office,2020-11-21
2922,Customer_2922,West,Consumer,2020-02-24
2923,Customer_2923,North,Corporate,2021-03-18
2924,Customer_2924,North,Consumer,2022-03-11
2925,Customer_2925,South,Consumer,2021-02-23
2926,Customer_2926,South,Corporate,2021-12-29
2927,Customer_2927,West,Home Office,2020-11-30
2928,Customer_2928,South,Corporate,2023-04-22
2929,Customer_2929,South,Home Office,2022-10-07
2930,Customer_2930,West,Home Office,2023-07-18
2931,Customer_2931,South,Corporate,2023-10-24
2932,Customer_2932,East,Consumer,2021-02-12
2933,Customer_2933,North,Corporate,2021-06-17
2934,Customer_2934,North,Home Office,2020-03-21
2935,Customer_2935,North,Corporate,2023-03-28
2936,Customer_2936,North,Corporate,2022-07-30
2937,Customer_2937,West,Home Office,2020-07-07
2938,Customer_2938,North,Consumer,2023-02-15
2939,Customer_2939,North,Corporate,2020-01-06
2940,Customer_2940,North,Home Office,2023-01-16
2941,Customer_2941,North,Home Office,2021-12-11
2942,Customer_2942,East,Corporate,2021-08-24
2943,Customer_2943,North,Consumer,2020-09-08
2944,Customer_2944,East,Corporate,2021-08-04
2945,Customer_2945,West,Consumer,2022-03-23
2946,Customer_2946,South,Consumer,2022-12-07
2947,Customer_2947,North,Consumer,2021-05-03
2948,Customer_2948,South,Consumer,2022-03-26
2949,Customer_2949,South,Corporate,2022-05-25
2950,Customer_2950,West,Home Office,2023-03-07
2951,Customer_2951,South,Home Office,2023-08-27
2952,Customer_2952,East,Home Office,2023-09-18
2953,Customer_2953,South,Home Office,2023-08-01
2954,Customer_2954,South,Home Office,2020-03-05
2955,Customer_2955,South,Home Office,2021-07-07
2956,Customer_2956,North,Corporate,2022-08-09
2957,Customer_2957,North,Consumer,2022-11-16
2958,Customer_2958,East,Home Office,2021-11-22
2959,Customer_2959,East,Corporate,2023-06-12
2960,Customer_2960,North,Home Office,2023-04-18
2961,Customer_2961,East,Home Office,2022-07-19
2962,Customer_2962,North,Consumer,2020-04-06
2963,Customer_2963,West,Consumer,2021-11-02
2964,Customer_2964,South,Consumer,2020-02-23
2965,Customer_2965,South,Home Office,2022-01-02
2966,Customer_2966,East,Home Office,2023-03-06
2967,Customer_2967,North,Home Office,2023-08-01
2968,Customer_2968,North,Consumer,2021-12-30
2969,Customer_2969,East,Corporate,2022-07-19
2970,Customer_2970,North,Home Office,2022-05-26
2971,Customer_2971,West,Home Office,2021-06-20
2972,Customer_2972,South,Home Office,2024-01-09
2973,Customer_2973,East,Corporate,2022-07-12
2974,Customer_2974,East,Home Office,2021-02-23
2975,Customer_2975,North,Corporate,2021-09-05
2976,Customer_2976,East,Home Office,2021-10-23
2977,Customer_2977,West,Corporate,2021-03-20
2978,Customer_2978,North,Home Office,2022-01-10
2979,Customer_2979,North,Consumer,2023-10-27
2980,Customer_2980,North,Consumer,2021-05-20
2981,Customer_2981,North,Consumer,2022-08-03
2982,Customer_2982,West,Consumer,2023-06-17
2983,Customer_2983,North,Home Office,2021-09-18
2984,Customer_2984,East,Consumer,2021-04-13
2985,Customer_2985,West,Corporate,2020-01-30
2986,Customer_2986,South,Consumer,2023-05-06
2987,Customer_2987,South,Consumer,2021-02-26
2988,Customer_2988,East,Consumer,2022-02-18
2989,Customer_2989,East,Home Office,2020-05-28
2990,Customer_2990,West,Consumer,2022-11-24
2991,Customer_2991,South,Corporate,2021-09-01
2992,Customer_2992,South,Consumer,2020-08-03
2993,Customer_2993,South,Consumer,2023-06-27
2994,Customer_2994,South,Consumer,2024-02-06
2995,Customer_2995,South,Corporate,2022-08-02
2996,Customer_2996,North,Consumer,2020-08-10
2997,Customer_2997,East,Corporate,2020-10-13
2998,Customer_2998,North,Corporate,2021-11-01
2999,Customer_2999,South,Consumer,2023-08-21
3000,Customer_3000,West,Corporate,2021-07-26
3001,Customer_3001,West,Home Office,2021-08-13
3002,Customer_3002,South,Consumer,2023-08-16
3003,Customer_3003,South,Consumer,2024-01-25
3004,Customer_3004,West,Corporate,2023-10-28
3005,Customer_3005,North,Corporate,2024-01-18
3006,Customer_3006,North,Consumer,2021-03-10
3007,Customer_3007,South,Home Office,2022-10-26
3008,Customer_3008,North,Corporate,2021-09-08
3009,Customer_3009,West,Corporate,2021-09-09
3010,Customer_3010,North,Home Office,2021-08-05
